c MST generated by Kruskal's Algorithm using Quick Sort
g 20000 19999
e 3406 18067 597
e 5422 8961 597
e 4100 15962 597
e 48 230 597
e 3880 12361 599
e 1466 9965 599
e 8997 10790 600
e 11439 12322 600
e 1440 3115 600
e 8221 10421 601
e 10212 13096 601
e 7155 9321 601
e 691 10785 602
e 71 208 602
e 939 18417 602
e 9144 19614 603
e 1777 18332 606
e 1307 2731 607
e 15471 15689 607
e 368 7608 607
e 7168 8569 608
e 647 2202 608
e 2644 9636 609
e 8989 17474 609
e 12929 14944 609
e 2826 17650 609
e 6369 7698 610
e 8244 8472 612
e 4277 6293 613
e 10594 15031 613
e 10710 19178 613
e 1500 13949 613
e 6640 8753 615
e 11771 18900 615
e 10140 12713 615
e 12014 17362 616
e 18750 19704 616
e 12298 17699 617
e 6641 16394 617
e 6092 16176 617
e 6486 10580 618
e 4634 10087 618
e 4106 10551 618
e 1919 16685 618
e 3886 6364 618
e 2997 4845 618
e 6980 7875 619
e 3672 4571 620
e 9449 19860 621
e 938 2152 621
e 1039 5911 621
e 11638 19831 621
e 12146 13014 622
e 2064 7991 622
e 2248 4259 623
e 2324 6592 623
e 4727 10831 623
e 3465 13928 623
e 14789 16677 623
e 15261 15349 624
e 9170 13994 625
e 5664 11604 625
e 5833 8678 625
e 7035 15529 625
e 3782 12634 626
e 3485 17206 626
e 8920 10956 627
e 3023 7862 627
e 12246 14573 628
e 781 10248 629
e 2513 14199 630
e 16188 16974 630
e 14412 16499 631
e 939 7205 631
e 3583 9421 631
e 265 12345 632
e 6697 12899 632
e 9473 13199 632
e 7286 12552 632
e 42 1958 633
e 7096 13212 633
e 9095 18991 634
e 1853 17054 634
e 6295 15685 635
e 10881 11406 635
e 10346 15459 636
e 1170 15552 636
e 3012 12840 636
e 2677 13214 637
e 11389 14746 637
e 12145 13091 638
e 3342 18591 638
e 6821 13882 638
e 1663 5111 638
e 6076 17161 639
e 9515 18138 640
e 996 12079 640
e 12715 17753 640
e 5632 17628 643
e 3239 3771 643
e 3076 8317 643
e 1022 4562 643
e 3252 8779 644
e 44 6813 644
e 8035 10780 645
e 10666 18701 645
e 5979 18800 646
e 706 6533 648
e 498 10761 648
e 6204 7293 648
e 2063 14970 648
e 3925 3971 649
e 9930 16417 649
e 1447 18657 650
e 3204 4638 650
e 266 11947 650
e 13631 17620 650
e 8049 14926 651
e 2223 8350 652
e 7748 10185 652
e 7844 9052 652
e 11089 18048 653
e 934 4573 653
e 5313 17450 653
e 1347 17995 653
e 4632 5653 654
e 7713 19665 654
e 5191 14164 654
e 6558 19532 654
e 1148 1162 655
e 434 1990 655
e 3114 3382 656
e 1894 3184 656
e 6248 19514 656
e 10421 13148 657
e 16235 18941 657
e 10960 19521 658
e 442 12753 659
e 11689 13298 659
e 1411 15019 660
e 2017 4986 660
e 4286 19628 661
e 7425 13237 661
e 8960 12524 661
e 2798 5519 662
e 7496 7734 663
e 3328 7308 663
e 5907 8062 664
e 13870 16336 664
e 2516 6467 665
e 2335 17378 665
e 632 5446 665
e 844 2321 666
e 1136 7584 666
e 3377 19661 666
e 2034 2417 667
e 17083 17947 667
e 6429 9636 667
e 6141 15421 667
e 3008 16904 668
e 12263 16206 669
e 7835 7975 669
e 12252 15958 670
e 15366 15456 670
e 5546 14703 671
e 6412 6968 671
e 4016 5416 671
e 9897 11346 671
e 13924 19570 671
e 12722 14979 672
e 7190 7269 673
e 1498 7493 673
e 3185 6904 673
e 2499 2887 676
e 9216 17585 676
e 1015 4113 677
e 14442 16400 677
e 1962 13347 677
e 13855 18605 677
e 11694 15697 677
e 7106 10054 678
e 4984 7635 680
e 3064 15127 680
e 5572 15857 681
e 4228 11620 681
e 4881 5084 683
e 4195 17014 683
e 6643 13041 684
e 16286 18087 685
e 3201 6727 685
e 7569 16101 685
e 1873 4622 686
e 1063 10193 687
e 17967 19964 687
e 5183 19357 688
e 718 13156 690
e 3594 9799 690
e 492 9684 690
e 2310 7126 691
e 16929 19021 691
e 698 7012 691
e 139 16993 692
e 11185 19463 692
e 5268 6317 692
e 4196 16086 693
e 137 1353 693
e 3228 10240 694
e 3573 14758 694
e 622 1940 694
e 827 19529 694
e 7067 10846 694
e 2990 4052 695
e 3675 11450 695
e 142 1395 695
e 8652 14723 695
e 7032 17210 695
e 3554 5056 696
e 2664 17362 696
e 6197 18038 696
e 3886 6268 696
e 12954 16111 696
e 11173 19198 697
e 3388 16733 697
e 9749 16637 697
e 6116 10868 698
e 2059 2090 698
e 1694 4654 699
e 13576 15458 699
e 6056 7667 700
e 104 1879 700
e 3993 13704 702
e 1672 9705 702
e 9738 10627 703
e 779 17084 703
e 16083 19663 703
e 15543 19856 703
e 3316 7630 704
e 16099 19401 704
e 9256 13793 704
e 6444 17313 704
e 9288 16609 704
e 4796 15825 704
e 10966 13250 705
e 2337 16900 706
e 2599 2867 706
e 11567 15242 706
e 103 614 706
e 664 11128 706
e 4675 18392 707
e 935 19471 707
e 2353 17822 708
e 8078 15804 708
e 15158 18049 710
e 4895 18185 710
e 11623 13314 710
e 11339 12998 711
e 3512 3752 711
e 13256 15916 711
e 5436 10095 712
e 14882 16641 712
e 7779 8862 712
e 7960 13132 713
e 4171 8244 713
e 3472 13363 713
e 13466 15411 713
e 12623 12930 713
e 15624 17464 713
e 7943 8708 713
e 11445 11812 714
e 7983 15625 714
e 1164 3767 714
e 10007 17350 714
e 7162 15142 715
e 3376 18181 715
e 770 9716 715
e 6918 7873 715
e 7597 8452 715
e 463 1049 715
e 529 15311 715
e 10676 19575 715
e 5093 12361 716
e 15067 18771 716
e 5316 7507 716
e 1314 5156 716
e 15350 15846 716
e 648 18251 717
e 9687 18407 717
e 12925 13462 718
e 1487 18494 719
e 16186 19128 719
e 9878 19681 719
e 12480 14712 719
e 4075 13304 720
e 14276 17296 721
e 3120 17156 721
e 6280 10509 722
e 89 18834 722
e 4310 8295 723
e 187 6814 724
e 1526 2858 724
e 6783 17982 725
e 9019 13404 725
e 2454 3165 726
e 9866 18646 727
e 889 6926 727
e 5994 15439 727
e 13468 17349 727
e 6734 6988 728
e 1634 1857 728
e 3076 6689 728
e 5198 18092 728
e 8710 19702 728
e 8014 19230 728
e 12311 13254 729
e 10677 13599 729
e 15766 16423 729
e 2723 14195 730
e 12619 17593 730
e 2732 12624 730
e 12938 17818 730
e 9609 11169 731
e 3166 8679 731
e 184 5422 731
e 14961 15569 732
e 8735 15815 732
e 2959 19272 733
e 9161 19304 733
e 1048 16050 733
e 1107 5293 733
e 15304 19629 733
e 3696 4226 734
e 654 3445 734
e 1666 3281 735
e 3550 9954 736
e 1867 14427 737
e 6104 16644 737
e 2223 12426 737
e 5366 17659 737
e 9133 9509 740
e 11869 11936 740
e 3078 12404 741
e 1102 5807 743
e 6719 13323 744
e 2308 5005 744
e 14037 15890 744
e 13902 15818 744
e 7976 11615 745
e 1128 3075 745
e 40 70 745
e 3704 19385 745
e 15803 16941 746
e 16610 18246 746
e 4277 17905 746
e 9700 13652 746
e 3490 15460 746
e 2992 4736 747
e 11977 13686 747
e 14876 19483 747
e 736 9133 748
e 1523 13287 748
e 2522 9403 749
e 4296 18077 749
e 6413 10107 749
e 2167 17852 750
e 4397 7287 750
e 7699 12172 750
e 991 19205 750
e 1876 11643 750
e 609 7014 751
e 15129 16369 752
e 9914 14607 752
e 400 5388 753
e 15136 15503 754
e 1986 9568 754
e 472 9964 755
e 1508 6459 755
e 4358 15174 755
e 3498 15839 756
e 391 8351 757
e 5127 11481 757
e 1810 9122 757
e 5794 13035 757
e 3684 11438 757
e 1017 3285 757
e 1807 8278 759
e 5554 15378 759
e 3689 7907 760
e 5849 15155 762
e 2463 7784 762
e 11641 13825 762
e 9500 12469 763
e 4452 9656 764
e 1864 9673 764
e 4803 19419 764
e 1382 4148 764
e 12172 14920 764
e 3227 19820 765
e 11040 17993 765
e 1155 16877 765
e 3393 17126 765
e 9624 12783 766
e 10798 18661 766
e 3946 8385 766
e 4925 17448 767
e 9289 18583 767
e 14457 18904 768
e 7832 16764 768
e 301 1792 768
e 3129 6545 769
e 7879 17119 769
e 2938 3663 770
e 1274 3698 770
e 6624 18451 770
e 1796 4603 771
e 10280 16131 773
e 1045 5727 773
e 12389 17490 773
e 173 16501 774
e 7925 9526 774
e 6288 17839 774
e 5076 7485 774
e 1561 4667 775
e 9284 10118 775
e 2798 5456 775
e 6978 15945 775
e 13219 16159 775
e 14434 17778 776
e 6215 16373 776
e 1015 5355 776
e 6686 17015 779
e 745 794 779
e 17549 19536 779
e 2133 17747 780
e 1269 8741 780
e 7257 8104 781
e 293 5208 781
e 483 2644 781
e 12267 17688 782
e 11645 11802 782
e 2050 13327 782
e 7233 16165 783
e 2759 5049 783
e 1851 8680 783
e 12195 13596 783
e 3060 12434 784
e 15082 18597 784
e 11176 16604 785
e 12414 16590 786
e 10741 14457 787
e 11115 14747 788
e 3544 19816 789
e 10542 19697 790
e 7231 16953 790
e 7722 9888 790
e 7491 17522 791
e 1273 4779 791
e 4418 8482 792
e 4111 4706 794
e 11757 19388 796
e 2941 5061 796
e 9743 18564 796
e 2705 18295 796
e 19039 19140 796
e 562 5290 796
e 10698 18641 797
e 2949 4147 797
e 2547 3884 798
e 111 281 798
e 12989 16448 798
e 17234 19111 799
e 3020 3928 800
e 3195 5080 801
e 9796 15405 801
e 9080 16677 801
e 1552 3315 801
e 1828 19114 801
e 3896 16983 801
e 696 3674 802
e 744 4607 803
e 12568 13902 804
e 557 1001 804
e 5642 15824 804
e 2855 11300 805
e 2112 8572 805
e 15719 16133 805
e 4335 10021 806
e 5476 14824 806
e 4244 5479 806
e 15336 17758 807
e 12036 16370 807
e 776 9034 808
e 15277 16363 808
e 4146 6547 809
e 3674 14587 810
e 12500 18643 810
e 4521 5436 810
e 777 3567 810
e 3550 5393 811
e 9086 19681 811
e 3001 17760 811
e 7554 19936 811
e 1397 3592 812
e 482 11146 812
e 4192 8538 813
e 9344 11431 813
e 4219 11583 814
e 2787 18433 814
e 2077 9677 815
e 984 11292 815
e 2028 4903 816
e 2548 18352 817
e 274 684 817
e 8974 10534 817
e 2234 14097 817
e 12474 19927 818
e 6385 18715 818
e 10187 19874 819
e 12227 15333 819
e 7212 14069 819
e 2317 15312 820
e 11416 12247 820
e 849 8434 820
e 8690 10624 820
e 15561 19171 822
e 4363 16121 822
e 176 18459 823
e 512 823 824
e 2013 5290 825
e 2204 10155 825
e 48 89 826
e 1684 4960 826
e 12208 17294 826
e 6305 8141 826
e 7758 13732 827
e 68 9901 827
e 4240 7690 828
e 48 3530 828
e 13270 16187 829
e 6298 7082 829
e 10907 16937 829
e 4866 15366 829
e 15245 15396 829
e 6841 9880 829
e 4669 7357 830
e 6379 11549 830
e 346 4900 830
e 9878 17828 831
e 17604 17608 831
e 1697 16497 833
e 3775 16468 833
e 7809 8925 833
e 15131 16716 834
e 6205 16794 835
e 16275 17493 835
e 11206 11935 835
e 1382 7661 835
e 4390 12104 835
e 219 1751 836
e 2478 13481 837
e 9488 16312 837
e 9167 12342 838
e 9219 10156 838
e 2864 9060 838
e 15967 16316 838
e 5516 16149 838
e 4724 6627 839
e 5045 10990 840
e 16185 18422 841
e 325 1573 841
e 9059 10808 842
e 2367 16659 842
e 1899 10635 842
e 9069 19156 843
e 3204 3616 843
e 1254 3662 845
e 12430 14710 845
e 17808 18832 845
e 1834 3040 845
e 4597 14069 845
e 6304 17423 847
e 6480 7197 847
e 914 6664 847
e 6013 18283 847
e 2629 15783 848
e 535 3145 848
e 14689 15871 848
e 7133 10310 848
e 5882 13582 848
e 9885 15725 849
e 332 11967 850
e 3085 10724 850
e 6987 9241 850
e 5061 16949 851
e 13744 19776 851
e 4694 7634 852
e 7894 16576 852
e 13677 14922 853
e 8229 17453 854
e 502 4062 854
e 6 40 854
e 6051 13152 855
e 6631 17023 855
e 9504 13950 855
e 10418 12154 856
e 6203 15895 856
e 10656 13423 856
e 168 15036 857
e 5228 9935 857
e 1087 3905 857
e 1418 8400 858
e 1968 8151 858
e 5301 13038 858
e 10951 16774 859
e 8272 16202 859
e 3806 11343 859
e 6633 16795 860
e 17505 18122 860
e 15067 18505 860
e 1017 5992 860
e 846 14897 860
e 3160 18587 861
e 15090 19950 861
e 3689 14228 862
e 3623 7903 862
e 2294 9099 863
e 867 8293 863
e 146 1388 863
e 3780 4451 864
e 7432 10850 864
e 5731 14309 864
e 1868 10825 865
e 7741 16914 866
e 873 9679 866
e 6540 16773 867
e 557 2906 868
e 13489 15149 868
e 3429 17788 868
e 6942 8113 868
e 12826 13448 869
e 404 14078 869
e 9485 12790 869
e 11345 15767 869
e 98 5729 870
e 12113 15805 870
e 23 213 871
e 15899 16076 871
e 8360 18987 872
e 1801 2027 872
e 4808 11244 872
e 4986 17816 872
e 889 10806 873
e 11640 15753 873
e 604 12695 873
e 5854 19259 873
e 3108 12483 873
e 1846 13964 874
e 10861 13074 874
e 634 7179 874
e 4819 11592 875
e 1387 1528 875
e 718 3214 877
e 3390 7592 878
e 1585 11884 878
e 1520 9435 878
e 2711 19105 879
e 9504 13870 879
e 6190 13484 880
e 1559 8691 880
e 4232 17397 880
e 5477 11645 881
e 4674 16500 881
e 56 4660 881
e 19790 19956 881
e 3233 5784 882
e 928 4563 882
e 6208 8092 883
e 5225 18244 883
e 5475 12072 884
e 3824 8259 884
e 11253 18652 884
e 16516 18669 884
e 3955 13921 885
e 15478 18583 886
e 2392 19076 886
e 10093 15219 886
e 9526 9535 886
e 1906 11524 887
e 5073 12207 887
e 4331 11139 887
e 1586 7659 887
e 2957 12879 887
e 5490 6901 887
e 15973 16088 888
e 3375 7280 889
e 6784 12666 889
e 6448 13381 890
e 9109 10143 890
e 1349 7474 890
e 4927 15712 892
e 9695 16947 892
e 245 5849 892
e 7699 16720 893
e 802 14527 893
e 4991 11125 893
e 6202 19689 893
e 1004 13968 895
e 2349 8388 895
e 3248 14105 895
e 5820 18686 896
e 3045 13449 897
e 4682 8244 897
e 6525 15711 898
e 5492 11044 898
e 7299 18727 898
e 7903 17402 899
e 10774 12314 899
e 8633 17013 900
e 14285 18849 900
e 71 149 900
e 2759 9897 901
e 6101 14309 902
e 8343 13779 902
e 2287 18559 902
e 76 589 902
e 13285 15685 902
e 10802 12601 902
e 1014 2442 902
e 1311 16671 904
e 4440 4553 904
e 7733 12746 904
e 340 17285 905
e 3743 13514 905
e 2025 18168 906
e 6820 16118 906
e 7863 11407 907
e 13910 16258 910
e 160 9460 910
e 11834 18643 910
e 261 263 911
e 1859 8603 912
e 3398 11448 912
e 2667 14479 912
e 1335 14559 913
e 1931 15100 913
e 2826 9259 913
e 3672 16071 914
e 16778 18574 914
e 14625 16280 915
e 7723 15769 916
e 8210 8957 916
e 4662 11580 916
e 9654 18930 917
e 3662 7573 918
e 5877 9075 918
e 174 15870 918
e 4311 7810 919
e 5222 18942 919
e 11329 16198 921
e 180 3962 921
e 14672 17234 922
e 14305 15481 923
e 2100 3904 923
e 11508 19064 923
e 629 1722 924
e 2062 3707 924
e 916 3095 924
e 10894 13969 925
e 3125 8409 926
e 3387 8704 926
e 633 3411 926
e 3253 14158 926
e 5907 6744 926
e 3543 10296 926
e 14171 14620 926
e 1666 17547 926
e 273 553 927
e 16936 18047 927
e 4162 9389 927
e 6778 18902 927
e 5546 19400 927
e 9676 14828 927
e 4987 6774 927
e 11594 12508 928
e 7435 12954 928
e 9285 19162 928
e 2708 8349 930
e 1304 3392 931
e 15895 19573 931
e 10854 14906 931
e 2751 4450 931
e 11774 19869 932
e 15700 19392 933
e 4402 7967 934
e 8508 9498 934
e 3684 13883 935
e 298 440 935
e 7165 17679 935
e 2116 12528 936
e 8981 10437 936
e 9720 15369 937
e 2606 13363 938
e 1351 4791 938
e 14492 18630 939
e 403 4358 939
e 4564 10440 940
e 416 2084 940
e 1451 4187 940
e 7201 11063 940
e 3239 14429 940
e 5113 11024 941
e 8260 15547 942
e 2924 9414 942
e 152 7456 943
e 8265 11861 944
e 8012 12714 944
e 7124 14962 945
e 6510 17591 945
e 4200 6463 945
e 558 3276 946
e 8346 12243 946
e 5049 9110 947
e 115 390 947
e 4644 9974 947
e 149 16515 948
e 6669 13468 948
e 1166 18986 948
e 13830 15380 948
e 3134 16545 948
e 12421 18233 949
e 694 15151 949
e 17406 18068 950
e 18251 18466 951
e 2 1641 953
e 4607 8449 954
e 4424 11026 954
e 4960 7830 954
e 6489 15598 955
e 29 204 956
e 6563 8578 956
e 4734 14402 956
e 5554 14117 957
e 3742 8414 957
e 3798 19794 958
e 3576 3583 958
e 1953 2373 958
e 887 10778 958
e 1530 17974 959
e 3637 13598 959
e 4957 12974 960
e 4194 13138 960
e 9337 16845 960
e 1091 11251 960
e 6154 8761 961
e 7220 19959 962
e 18310 19951 963
e 526 18329 963
e 7962 13852 965
e 1383 6539 966
e 2480 8575 966
e 6692 9081 966
e 7506 16444 967
e 14503 15861 967
e 376 19488 967
e 6706 9346 967
e 1612 11877 967
e 13564 18879 968
e 181 4069 968
e 6919 8551 968
e 3532 19197 969
e 6970 13148 969
e 8138 8738 969
e 12309 13571 970
e 3951 17539 970
e 13061 14675 970
e 1041 14851 970
e 3536 16848 971
e 6740 10094 971
e 13592 14826 972
e 2680 11614 972
e 2275 9702 972
e 2499 3892 972
e 2213 9713 972
e 1437 14250 973
e 2777 6099 973
e 5516 12211 973
e 664 7289 974
e 553 5617 975
e 9106 16607 975
e 12341 15749 976
e 5527 10351 976
e 9664 11896 978
e 5021 7203 979
e 12753 15654 979
e 12332 13747 980
e 1681 16232 981
e 455 8459 981
e 11177 18653 982
e 9690 13801 983
e 1251 13423 983
e 7901 18485 984
e 3389 5442 985
e 2067 12912 986
e 7622 15050 987
e 449 17496 987
e 557 6489 988
e 1464 19491 988
e 7881 15204 988
e 7624 19200 988
e 2706 12354 989
e 6466 14968 989
e 161 843 990
e 16461 18865 991
e 8038 12386 992
e 38 168 992
e 8724 17167 992
e 4519 18703 993
e 9143 9632 993
e 13222 15961 994
e 10683 15930 994
e 11780 18600 995
e 5448 13261 996
e 7916 18139 996
e 4192 19712 996
e 8649 17467 996
e 14343 18430 997
e 14028 18518 997
e 828 5077 997
e 948 1790 997
e 14649 19510 998
e 2117 2250 998
e 2002 5401 999
e 2142 3626 999
e 15537 19558 999
e 8456 8565 1000
e 1501 13714 1000
e 6331 11194 1000
e 3584 14372 1000
e 4160 11231 1002
e 10166 18072 1002
e 182 705 1002
e 11 3402 1003
e 344 732 1003
e 5422 18870 1004
e 3050 11718 1004
e 4624 17484 1004
e 13507 17840 1007
e 2542 15617 1007
e 611 16909 1007
e 2750 10923 1007
e 5664 15920 1008
e 14679 15950 1008
e 7516 12167 1008
e 17581 18718 1008
e 7708 7944 1009
e 4218 19346 1009
e 2999 5874 1009
e 1571 2977 1010
e 818 14928 1010
e 11967 19370 1010
e 9525 16081 1010
e 3376 10023 1010
e 14122 17431 1012
e 4093 15434 1013
e 3692 15870 1013
e 13900 19243 1013
e 4212 18945 1014
e 3904 9320 1014
e 4557 15586 1014
e 2312 14671 1015
e 16939 17336 1016
e 1121 5012 1016
e 3966 16929 1017
e 13860 14953 1017
e 2409 16713 1017
e 13192 13643 1018
e 3458 19234 1018
e 5423 15375 1018
e 12996 19992 1018
e 10114 19414 1019
e 5482 8125 1019
e 5092 5133 1020
e 1050 3080 1020
e 1398 10045 1020
e 535 5455 1020
e 3550 14551 1020
e 5979 8955 1021
e 16931 18388 1021
e 6313 6542 1022
e 4690 19041 1022
e 7516 17701 1022
e 3455 6359 1022
e 13107 17225 1023
e 206 1626 1023
e 2287 16889 1023
e 6245 14334 1024
e 11516 19565 1024
e 1166 3374 1024
e 278 5592 1025
e 1600 8681 1025
e 2111 17528 1025
e 15675 19338 1026
e 3128 17519 1026
e 2132 19716 1026
e 9838 16226 1026
e 5430 6494 1027
e 2336 18774 1027
e 5851 9119 1027
e 13138 13799 1028
e 5303 16170 1028
e 11508 18251 1028
e 1188 5953 1028
e 15617 19597 1029
e 4858 17457 1029
e 2909 19960 1030
e 2542 12034 1031
e 8956 14580 1031
e 7390 17826 1032
e 17027 17873 1033
e 1844 5592 1033
e 2473 19886 1036
e 1573 14705 1037
e 17532 19114 1038
e 7739 12133 1039
e 9528 10948 1040
e 15461 16172 1040
e 3419 15491 1041
e 15524 16030 1042
e 8216 15937 1042
e 10928 14258 1042
e 359 12421 1043
e 5563 17701 1043
e 1974 3197 1043
e 5687 10663 1043
e 4519 18322 1044
e 2078 9829 1044
e 6165 7357 1046
e 1499 16174 1046
e 2654 12150 1046
e 8012 14121 1046
e 8212 16164 1047
e 2762 5373 1047
e 6342 17547 1048
e 3554 10084 1048
e 18554 19649 1049
e 2160 5226 1049
e 2606 3879 1050
e 4992 13117 1052
e 4390 4921 1052
e 4984 6471 1052
e 1156 8338 1052
e 5037 14879 1053
e 3691 18842 1053
e 3047 10203 1054
e 2653 9163 1054
e 3872 14321 1054
e 626 18771 1055
e 18630 18692 1055
e 3598 9744 1056
e 4346 7308 1057
e 5166 12241 1057
e 3918 4924 1057
e 10218 10422 1057
e 12868 15494 1058
e 1073 15342 1058
e 90 4992 1060
e 2391 3470 1060
e 2057 17412 1060
e 17377 19882 1061
e 11046 16332 1061
e 8494 18730 1061
e 1956 19453 1063
e 14329 18332 1063
e 1828 2912 1063
e 5590 14829 1063
e 19335 19505 1064
e 10628 11002 1064
e 10018 17375 1065
e 8258 15403 1065
e 9678 13523 1065
e 9746 14819 1065
e 1875 7543 1065
e 7525 12637 1066
e 134 10070 1066
e 16085 16961 1066
e 7611 13034 1067
e 7056 8876 1067
e 1589 3791 1067
e 13 1017 1067
e 2885 10722 1068
e 11427 16693 1070
e 6741 12412 1070
e 3644 6693 1071
e 4617 16828 1072
e 9078 10370 1073
e 15232 15500 1073
e 7370 10395 1074
e 7602 8417 1074
e 8834 18306 1074
e 10756 13856 1075
e 4122 12914 1076
e 11134 12670 1076
e 6428 7853 1076
e 5621 18490 1077
e 3222 12432 1077
e 9090 11581 1078
e 2257 14128 1078
e 1689 15309 1078
e 7302 15170 1078
e 10298 19179 1079
e 9222 19385 1079
e 765 2411 1079
e 3127 18878 1079
e 10112 12966 1080
e 12428 18744 1081
e 3004 5990 1082
e 3669 13655 1082
e 3632 5992 1084
e 12835 17397 1084
e 7877 17496 1084
e 5001 10892 1084
e 12803 14956 1084
e 8974 16264 1085
e 5271 13445 1085
e 347 16495 1085
e 10685 16216 1086
e 6298 17386 1087
e 2005 4186 1089
e 2701 15634 1089
e 68 11788 1090
e 3817 19078 1091
e 3568 11227 1091
e 1924 2968 1091
e 4635 5616 1092
e 9102 10364 1092
e 1227 3620 1092
e 14033 15595 1093
e 5680 17870 1093
e 1895 2580 1094
e 11591 17742 1094
e 8088 14222 1095
e 1545 8768 1095
e 3170 10184 1096
e 11175 14192 1096
e 4383 7059 1097
e 5913 19213 1097
e 14925 19637 1098
e 4684 10520 1098
e 19498 19897 1098
e 2784 12230 1098
e 15287 15438 1099
e 687 2476 1099
e 19381 19555 1099
e 4925 13963 1100
e 4737 12958 1101
e 9150 19265 1101
e 1447 10783 1101
e 144 4662 1101
e 223 14968 1102
e 5906 19774 1102
e 9599 13204 1103
e 4977 11918 1103
e 488 19490 1105
e 12791 14480 1105
e 3292 19499 1106
e 7 291 1106
e 11717 18644 1107
e 4448 12358 1107
e 7421 10326 1107
e 6629 19188 1108
e 820 3816 1108
e 16672 19548 1108
e 621 1965 1108
e 9652 18320 1109
e 5091 8303 1109
e 10973 18440 1109
e 751 2458 1109
e 191 300 1110
e 5552 5939 1111
e 13536 14060 1112
e 2421 15154 1112
e 4864 12666 1112
e 3855 10628 1113
e 3526 19964 1113
e 6577 6676 1114
e 2238 9969 1114
e 12639 13898 1114
e 1979 16105 1115
e 886 3290 1115
e 18533 19765 1115
e 10805 16392 1116
e 16566 19141 1116
e 181 11419 1117
e 9681 13522 1117
e 3464 10035 1118
e 10703 14177 1118
e 7907 8415 1119
e 4175 15416 1120
e 24 474 1120
e 6288 6419 1121
e 2951 19458 1122
e 6201 10570 1122
e 13472 18470 1123
e 13 632 1123
e 16981 17582 1123
e 1628 19633 1124
e 693 15669 1124
e 2926 18051 1124
e 1654 16216 1125
e 10481 14874 1125
e 12412 18937 1127
e 6175 8688 1127
e 9424 19251 1127
e 2054 5656 1127
e 1342 1699 1127
e 3781 19723 1127
e 6218 11971 1128
e 6464 12097 1128
e 12561 18938 1129
e 17656 18031 1129
e 5586 15441 1129
e 1995 10442 1129
e 8956 18240 1129
e 774 2449 1129
e 358 4510 1130
e 3475 3660 1130
e 6459 19704 1131
e 2132 4354 1131
e 6318 12674 1132
e 3001 9036 1132
e 11815 12830 1132
e 12109 18394 1132
e 16133 17857 1133
e 3470 12952 1133
e 16 67 1133
e 15806 18494 1133
e 5334 14552 1133
e 5002 11566 1133
e 11402 12218 1133
e 2948 8718 1133
e 1892 10547 1134
e 1292 7952 1134
e 3414 16750 1135
e 453 4373 1135
e 3610 9433 1137
e 2635 3735 1138
e 3575 12846 1139
e 7170 8255 1139
e 4255 8542 1139
e 11619 11947 1139
e 2958 15314 1139
e 5560 11738 1139
e 8639 9044 1139
e 9082 11771 1139
e 8377 13294 1140
e 3 360 1141
e 11560 16923 1141
e 3666 12907 1141
e 11213 11319 1142
e 9913 14168 1142
e 13341 14245 1142
e 5020 5874 1143
e 17923 19838 1143
e 5321 6549 1144
e 364 413 1145
e 7683 15624 1145
e 6793 9462 1146
e 538 4192 1146
e 5048 9747 1147
e 7643 13818 1147
e 3354 8589 1147
e 3420 6466 1147
e 4339 15487 1147
e 5963 17888 1147
e 10212 14353 1147
