c MST generated by Kruskal's Algorithm using Quick Sort
e 5822 24526 6945
e 5196 13022 6945
e 31294 31500 6945
e 6092 34188 6946
e 28684 32783 6946
e 4751 39383 6946
e 31181 38263 6946
e 17283 20912 6947
e 9064 31643 6947
e 771 31486 6948
e 28271 34327 6948
e 16891 18627 6949
e 17503 19513 6949
e 21225 35577 6949
e 4654 35015 6949
e 19396 26303 6950
e 17423 22025 6950
e 11216 20939 6950
e 10578 27557 6950
e 6257 24548 6951
e 11893 17879 6952
e 26546 27303 6952
e 8546 20941 6952
e 12430 19183 6952
e 21239 24740 6952
e 868 24314 6953
e 20596 37075 6953
e 6051 24688 6954
e 854 7011 6954
e 10955 27134 6955
e 23481 34236 6955
e 12902 18102 6955
e 1570 9985 6956
e 19688 29158 6956
e 23417 37889 6956
e 569 34540 6956
e 3257 27820 6956
e 8966 18761 6956
e 34848 36502 6956
e 28442 38483 6956
e 14314 30101 6956
e 20808 34193 6956
e 2330 22131 6957
e 18936 36048 6957
e 9023 35059 6957
e 4560 28247 6958
e 20102 21848 6959
e 3216 12375 6959
e 5697 17408 6960
e 6338 31036 6960
e 26752 32264 6960
e 2876 9571 6961
e 21161 23686 6961
e 3760 25647 6961
e 24369 37862 6963
e 4797 11803 6963
e 9107 25962 6963
e 5997 29690 6964
e 3381 24144 6964
e 27818 35162 6964
e 28618 38284 6965
e 5013 34551 6965
e 13509 14427 6966
e 16433 30097 6966
e 16338 31730 6966
e 5610 29960 6966
e 999 30120 6968
e 38142 38902 6968
e 10363 11169 6968
e 11692 22475 6969
e 31795 39466 6969
e 18974 23511 6969
e 19518 32884 6970
e 2689 23288 6970
e 19868 39695 6971
e 10785 17811 6971
e 17776 38038 6973
e 6832 10372 6973
e 3375 28608 6973
e 36692 37716 6974
e 10548 25255 6975
e 2509 11371 6976
e 1894 16299 6977
e 12317 29387 6978
e 11909 26426 6978
e 12211 30575 6979
e 24483 33245 6979
e 4846 39066 6980
e 1191 10548 6980
e 11291 28689 6980
e 2189 22127 6980
e 1546 6792 6980
e 620 32360 6980
e 11900 35840 6980
e 4473 23911 6980
e 3351 14591 6981
e 15715 34745 6981
e 11104 39207 6982
e 1133 7501 6983
e 1853 22336 6984
e 13132 30250 6984
e 5826 20394 6984
e 11906 32344 6985
e 5883 8483 6985
e 27176 36247 6985
e 2310 3569 6987
e 1665 9995 6987
e 9345 33008 6988
e 29560 32178 6988
e 12809 28937 6988
e 2631 15048 6988
e 11816 36925 6988
e 10183 27019 6989
e 9571 20462 6989
e 12109 24010 6990
e 5203 28306 6990
e 9235 19539 6991
e 19965 26878 6991
e 7101 18493 6991
e 16092 23667 6992
e 4428 36529 6992
e 14518 28220 6993
e 8447 17085 6993
e 21659 24568 6993
e 13513 16093 6994
e 9891 32153 6995
e 20218 34671 6995
e 2786 38059 6996
e 9726 26121 6996
e 13256 38338 6996
e 22392 33856 6996
e 14865 39014 6997
e 3792 22824 6997
e 31423 32664 6997
e 3385 25615 6997
e 29644 35653 6998
e 28188 36795 6998
e 2492 24842 6998
e 6114 26195 6999
e 3286 9546 6999
e 18879 31205 6999
e 14504 15684 7000
e 25450 36748 7000
e 8562 10925 7000
e 3425 22218 7001
e 4621 33309 7001
e 6251 32657 7002
e 28323 29493 7002
e 28384 28766 7002
e 10708 25597 7003
e 32892 36745 7003
e 4762 23916 7004
e 14968 22082 7004
e 4599 34509 7004
e 16222 26140 7004
e 12028 23700 7005
e 7418 29756 7005
e 4473 12671 7005
e 32634 39690 7006
e 11916 23385 7007
e 7377 12645 7007
e 6532 10054 7009
e 25989 36374 7009
e 5150 30833 7009
e 234 9970 7009
e 10766 35192 7010
e 17906 37341 7010
e 5753 6999 7010
e 1400 32352 7010
e 6102 7609 7010
e 6043 24576 7011
e 24679 34154 7011
e 1123 8176 7011
e 9192 35611 7011
e 7588 8169 7012
e 10388 18503 7013
e 16911 23262 7013
e 2312 11909 7014
e 2162 11410 7014
e 38319 39617 7014
e 22918 30790 7014
e 12490 39829 7015
e 5649 37283 7015
e 17597 39105 7015
e 26264 35792 7015
e 3562 15292 7015
e 23019 25608 7017
e 2036 15400 7017
e 32697 33768 7018
e 14021 35943 7019
e 33099 33947 7019
e 12143 28996 7021
e 23374 25723 7022
e 4733 12897 7022
e 25004 37752 7023
e 27237 30869 7023
e 17474 39076 7023
e 29155 33123 7023
e 14797 26591 7024
e 12712 26416 7024
e 19207 19751 7024
e 23107 26259 7024
e 8208 16872 7024
e 12642 30874 7025
e 12328 21740 7025
e 16977 26442 7025
e 1958 12104 7026
e 13362 29142 7026
e 19188 31613 7026
e 933 3705 7027
e 5989 14907 7027
e 24262 25644 7027
e 8622 19920 7028
e 6312 20175 7028
e 12101 32025 7028
e 12758 36437 7029
e 22472 29149 7029
e 11058 18471 7029
e 5032 10599 7029
e 3656 25607 7030
e 7296 39116 7030
e 34549 36163 7030
e 18299 35300 7030
e 22024 24917 7030
e 12355 23547 7030
e 31263 31460 7031
e 5565 18963 7031
e 3945 31439 7032
e 7701 33086 7032
e 33813 36108 7032
e 203 6300 7032
e 12619 22666 7032
e 3799 24419 7033
e 15519 30686 7033
e 25253 28058 7033
e 28262 30414 7033
e 17387 20320 7034
e 15994 18056 7034
e 19281 30999 7034
e 23766 34267 7035
e 1844 34901 7035
e 19035 21035 7035
e 134 226 7036
e 27602 35218 7036
e 23118 28980 7036
e 16438 18677 7036
e 21673 33969 7036
e 2026 35000 7037
e 4801 27029 7037
e 29180 30798 7038
e 1905 18351 7038
e 589 11996 7039
e 21365 38831 7040
e 27761 29303 7040
e 25721 33488 7040
e 16269 17780 7040
e 28658 31494 7041
e 7803 28949 7041
e 27360 29080 7042
e 160 4046 7042
e 3334 23692 7043
e 8507 17731 7043
e 2323 4570 7044
e 7387 19770 7044
e 18198 39539 7044
e 1489 3784 7044
e 15398 16716 7044
e 7870 31447 7045
e 30062 35407 7045
e 12180 35753 7046
e 5484 20899 7047
e 10114 15196 7047
e 394 27985 7047
e 1122 38719 7047
e 16512 26112 7047
e 19032 33144 7048
e 4905 36654 7049
e 32823 36060 7049
e 17418 33049 7049
e 27116 31836 7049
e 10915 27954 7050
e 14462 27481 7051
e 17148 23525 7051
e 18592 31902 7051
e 26303 36590 7051
e 5357 18437 7051
e 2773 12313 7051
e 18815 30638 7052
e 16757 26861 7052
e 14431 16783 7052
e 6726 32945 7053
e 11196 17879 7055
e 9661 30321 7055
e 22254 34090 7055
e 4184 29844 7056
e 2370 3248 7057
e 14615 19544 7057
e 14780 24133 7058
e 1906 3233 7058
e 5631 7981 7059
e 21894 31887 7059
e 8982 19860 7060
e 11384 16495 7061
e 2226 8623 7062
e 2940 6210 7062
e 4250 34323 7062
e 6736 35897 7062
e 12392 14838 7063
e 354 10380 7064
e 29087 33439 7064
e 13123 29575 7064
e 23421 36526 7064
e 25546 27887 7065
e 7289 11114 7065
e 25208 32716 7065
e 1482 10717 7065
e 11991 35848 7065
e 19814 28946 7065
e 11757 17765 7066
e 8070 8722 7066
e 18333 22938 7066
e 14528 39005 7067
e 15747 27199 7067
e 9086 36772 7067
e 31636 31966 7068
e 24470 26693 7068
e 12673 26159 7068
e 1381 32324 7069
e 6050 11015 7069
e 842 4280 7070
e 4978 12162 7070
e 21636 27249 7071
e 3662 10036 7071
e 9912 10718 7071
e 31869 32816 7072
e 17185 34589 7072
e 11646 29837 7072
e 27744 35264 7073
e 1226 28657 7073
e 13797 28012 7073
e 3123 18159 7075
e 7639 35397 7076
e 11038 28917 7077
e 5542 10368 7077
e 6084 21075 7077
e 30158 39024 7077
e 25943 36994 7078
e 3830 19097 7078
e 15309 32367 7079
e 12795 16544 7080
e 15494 27544 7080
e 6709 13033 7082
e 26385 36042 7082
e 6371 17773 7083
e 6668 11072 7083
e 7214 12023 7083
e 14854 20785 7083
e 16282 30425 7083
e 22298 34145 7084
e 8155 15204 7085
e 9230 17587 7085
e 2800 8671 7085
e 399 30037 7086
e 1500 1853 7086
e 6301 11320 7086
e 25710 38323 7086
e 12743 13625 7087
e 7754 34671 7087
e 10551 15589 7088
e 785 4668 7089
e 10016 10457 7089
e 18516 36107 7090
e 8488 17157 7091
e 10482 14422 7091
e 21806 30494 7091
e 4049 20828 7092
e 12870 21103 7093
e 3971 7793 7094
e 17061 36920 7094
e 8093 12692 7095
e 5506 38072 7095
e 25146 37792 7095
e 10050 22170 7096
e 8537 31646 7096
e 1605 36266 7097
e 5332 35403 7097
e 20395 32530 7097
e 14537 16646 7097
e 24118 35665 7098
e 8303 36324 7098
e 1117 29878 7098
e 14733 23561 7098
e 14335 35225 7099
e 3846 8861 7099
e 13003 18257 7099
e 33823 39560 7099
e 5492 24854 7099
e 3230 12777 7100
e 11839 12680 7100
e 5689 18751 7100
e 6847 21913 7100
e 15423 33247 7101
e 39009 39326 7101
e 6841 22066 7101
e 2670 29656 7102
e 491 9303 7102
e 13852 34501 7102
e 2295 34984 7103
e 20002 25651 7104
e 14259 18408 7104
e 20439 21898 7105
e 8769 9840 7106
e 13862 23296 7106
e 29499 32646 7106
e 13208 14234 7106
e 14618 26012 7107
e 17556 33610 7107
e 13935 24613 7107
e 27210 35549 7108
e 2764 3271 7108
e 27026 37170 7108
e 30518 31464 7108
e 7282 10216 7110
e 23855 29982 7111
e 9801 11182 7111
e 24337 34252 7111
e 2694 14709 7111
e 37334 38002 7111
e 10015 11012 7111
e 1218 15876 7111
e 11937 20729 7111
e 7307 29980 7112
e 31541 38773 7112
e 3573 8255 7112
e 10766 28931 7112
e 1220 13373 7114
e 15708 33040 7114
e 3613 26777 7114
e 26915 34793 7114
e 32909 32989 7115
e 19750 31370 7115
e 8473 28624 7115
e 18317 37420 7116
e 10260 34149 7116
e 20163 25416 7116
e 7704 34725 7117
e 23096 31117 7117
e 3029 38442 7118
e 15241 26056 7118
e 16824 35489 7118
e 29535 34375 7118
e 5531 38015 7119
e 10583 19096 7120
e 1069 39937 7120
e 12041 16102 7120
e 8064 21279 7121
e 19852 34992 7121
e 9605 28114 7121
e 14796 18254 7121
e 12361 37843 7121
e 25986 36512 7121
e 14398 23021 7122
e 2522 30390 7122
e 4321 10299 7123
e 14063 18165 7123
e 20575 24282 7123
e 1938 15148 7123
e 11950 23486 7124
e 963 13019 7125
e 14506 20449 7126
e 15777 18758 7126
e 1100 29358 7126
e 19899 30496 7126
e 3731 14948 7127
e 7958 14818 7127
e 5224 35264 7127
e 5856 20480 7127
e 6193 29225 7129
e 13972 19711 7129
e 6425 26057 7129
e 12068 31122 7130
e 3521 7657 7130
e 723 37536 7131
e 29678 39462 7132
e 2747 18009 7132
e 5674 30623 7132
e 4378 28861 7133
e 31949 34249 7133
e 2654 38546 7135
e 29649 35248 7135
e 668 4311 7135
e 20758 36445 7136
e 6470 35249 7136
e 4151 17175 7137
e 2446 8103 7137
e 7459 26837 7138
e 5543 35100 7138
e 10484 23858 7139
e 166 4554 7141
e 3135 26544 7141
e 14683 24005 7142
e 21693 29127 7142
e 37528 39785 7142
e 8683 24533 7143
e 22522 37488 7143
e 27152 30762 7143
e 36498 38373 7144
e 16855 31791 7144
e 13161 36379 7145
e 34434 36146 7146
e 1217 33915 7146
e 20181 33301 7146
e 2402 4714 7147
e 6407 19959 7147
e 4254 10163 7148
e 20776 22163 7148
e 18836 27599 7149
e 5581 7666 7150
e 8657 10358 7150
e 4100 34743 7150
e 20872 38050 7150
e 7859 34399 7151
e 15574 27728 7151
e 5184 7233 7151
e 10502 14187 7151
e 2670 21629 7152
e 261 1505 7152
e 719 2511 7152
e 24268 24895 7153
e 17424 22733 7154
e 12678 19263 7154
e 21829 24555 7155
e 6722 11285 7156
e 6012 38196 7157
e 1578 5093 7157
e 8738 39519 7158
e 9367 28522 7158
e 26432 39770 7158
e 2959 18210 7159
e 13422 16698 7160
e 25593 34187 7160
e 11827 25118 7160
e 10971 21708 7160
e 29696 31554 7161
e 7785 13610 7161
e 1351 4240 7161
e 16480 20878 7162
e 28290 30537 7162
e 26987 35963 7162
e 3621 14902 7163
e 18206 34068 7163
e 10215 20003 7163
e 8823 13765 7163
e 6115 21151 7163
e 10148 22486 7164
e 11037 15251 7164
e 36157 39428 7165
e 5257 22659 7165
e 9844 10917 7165
e 161 33546 7165
e 15820 39369 7165
e 30651 38889 7166
e 18542 31013 7166
e 5565 10324 7166
e 30023 36208 7166
e 14843 15006 7166
e 1528 38102 7166
e 7339 7679 7167
e 10921 11155 7168
e 35900 36495 7168
e 8489 26327 7168
e 33453 37553 7168
e 15800 38178 7169
e 9669 11614 7169
e 10149 30266 7169
e 32383 39182 7169
e 29278 39329 7170
e 5875 16395 7170
e 12906 29263 7170
e 24830 34299 7171
e 16122 17920 7171
e 11271 36736 7173
e 27536 29590 7173
e 20759 24861 7173
e 9469 33083 7174
e 12655 32612 7174
e 8684 10510 7175
e 18683 21541 7176
e 32388 32865 7176
e 9899 23588 7177
e 9977 36547 7177
e 4495 7404 7177
e 8672 24658 7178
e 13829 16211 7179
e 11862 31708 7179
e 4220 5126 7179
e 774 27543 7179
e 32661 35989 7180
e 2993 39300 7180
e 5826 24544 7181
e 12567 22030 7182
e 18214 36433 7183
e 17177 33416 7183
e 14433 23795 7184
e 15027 30853 7184
e 16182 19505 7184
e 21774 31776 7185
e 31754 35782 7185
e 8844 36056 7185
e 7760 10531 7186
e 10991 30455 7186
e 19581 25835 7187
e 3696 4505 7188
e 5072 6877 7188
e 3117 3330 7188
e 16722 19584 7188
e 23506 33761 7188
e 12357 15318 7189
e 11148 27268 7189
e 5673 30228 7189
e 23063 30970 7190
e 2278 26670 7190
e 2311 16884 7190
e 8661 9203 7191
e 14789 30942 7191
e 31545 34807 7192
e 19186 32836 7192
e 8873 30905 7193
e 3371 7951 7194
e 4211 19192 7194
e 12957 24697 7194
e 33488 35351 7194
e 18160 38198 7195
e 18866 24999 7195
e 1774 17435 7195
e 17943 18826 7195
e 19651 20301 7195
e 2082 26560 7195
e 23180 37016 7195
e 28267 35940 7196
e 8539 27771 7196
e 4046 8727 7197
e 5015 17144 7197
e 18322 35302 7197
e 594 36734 7197
e 12182 19593 7197
e 1905 12350 7197
e 9761 14096 7197
e 14777 20158 7198
e 5528 28785 7198
e 3901 18261 7198
e 10234 27085 7199
e 20058 24498 7199
e 1552 34600 7199
e 5818 23569 7199
e 28764 29871 7200
e 14044 15524 7200
e 25646 34298 7200
e 22629 25187 7200
e 23029 33774 7200
e 236 29453 7200
e 9906 33762 7200
e 10956 23136 7200
e 15956 17590 7201
e 29307 30827 7201
e 1984 10038 7202
e 15041 18899 7203
e 5653 7928 7203
e 11946 16326 7203
e 2068 16414 7203
e 5760 15802 7204
e 24986 36997 7204
e 5110 16861 7204
e 19900 35378 7205
e 17951 23780 7205
e 20551 38564 7205
e 914 31683 7206
e 6996 8177 7206
e 6268 6506 7207
e 1692 3483 7207
e 5623 7508 7209
e 6575 10204 7210
e 10908 20848 7210
e 17817 18995 7211
e 6470 12963 7212
e 26446 34735 7212
e 11278 31396 7212
e 6895 26932 7212
e 15557 21057 7214
e 13242 29150 7215
e 15604 23065 7215
e 12494 26133 7215
e 9784 11106 7216
e 4237 4856 7216
e 16217 18448 7217
e 8403 13173 7217
e 1663 10101 7217
e 9474 12872 7218
e 6790 38885 7218
e 10840 37663 7218
e 17793 21683 7218
e 19708 23315 7219
e 11627 30322 7219
e 32174 38177 7220
e 28707 31365 7220
e 35033 36134 7220
e 6920 22125 7221
e 29804 29979 7221
e 10753 33917 7221
e 20269 31512 7221
e 10962 38926 7221
e 19855 25420 7222
e 30891 37266 7222
e 1964 14998 7222
e 3009 14215 7222
e 29538 36775 7222
e 3205 6005 7222
e 35934 36239 7222
e 2617 32743 7223
e 13907 32941 7223
e 6453 33979 7223
e 7886 37619 7224
e 19410 39592 7224
e 11950 15855 7225
e 27604 38274 7225
e 1163 32726 7225
e 17321 22613 7225
e 18659 36673 7225
e 25285 28081 7225
e 8332 39888 7226
e 28825 34943 7226
e 23771 39881 7227
e 36519 37988 7227
e 11160 19464 7227
e 30545 31803 7227
e 13152 32698 7228
e 11892 29226 7228
e 15865 33492 7230
e 14368 37345 7230
e 31895 35025 7230
e 12931 38640 7231
e 14868 36348 7231
e 30145 31622 7232
e 7180 38757 7233
e 9568 26886 7233
e 13410 19336 7233
e 3285 6194 7234
e 2841 29154 7234
e 5144 27778 7234
e 10549 11067 7235
e 2329 16670 7235
e 820 3676 7235
e 16817 21717 7235
e 14583 25963 7236
e 17673 36940 7236
e 11498 19394 7236
e 19497 30086 7236
e 7227 8552 7237
e 2289 12085 7237
e 19894 24086 7237
e 2288 6503 7237
e 3828 23477 7237
e 11036 18593 7237
e 17742 26590 7237
e 29166 34293 7237
e 1946 2392 7238
e 18559 23558 7239
e 21930 28395 7239
e 7368 11186 7239
e 527 24073 7239
e 8 36 7240
e 28855 30325 7241
e 1131 1381 7241
e 27551 35368 7241
e 3068 4976 7242
e 12982 14835 7242
e 8354 16657 7242
e 16420 34907 7242
e 10704 20976 7243
e 7683 19286 7243
e 25297 25429 7244
e 13082 37742 7245
e 8141 30946 7246
e 4948 32624 7246
e 1880 2004 7247
e 239 28844 7247
e 6646 31717 7247
e 6321 12455 7247
e 4426 17232 7248
e 8832 22462 7248
e 8228 10867 7248
e 3531 27010 7249
e 22823 28669 7249
e 15437 37300 7250
e 24948 25177 7250
e 8710 28780 7250
e 21034 38054 7251
e 33585 37423 7251
e 10034 10319 7251
e 26324 28631 7252
e 6721 13276 7252
e 5955 22561 7252
e 11538 31015 7252
e 10652 27513 7253
e 20067 36677 7253
e 14874 15196 7253
e 9742 39992 7253
e 31218 39867 7254
e 14480 17899 7254
e 32716 35134 7254
e 7438 11064 7255
e 19384 27996 7257
e 7713 28450 7257
e 23716 31490 7257
e 5011 8712 7257
e 10472 18067 7258
e 8839 17490 7259
e 24246 36474 7260
e 2098 11870 7260
e 3978 13260 7260
e 16524 28863 7260
e 9204 25135 7260
e 4981 11480 7260
e 4002 4846 7261
e 24859 27458 7261
e 17348 27833 7261
e 34588 39654 7261
e 1500 11083 7261
e 15092 30681 7262
e 19808 38232 7262
e 3894 29643 7262
e 17894 38453 7262
e 27737 29020 7263
e 2465 26306 7263
e 19130 27447 7264
e 15423 22355 7265
e 1022 2532 7265
e 17719 36457 7265
e 6195 21154 7266
e 22215 33085 7267
e 15968 17637 7267
e 13892 21828 7268
e 2054 37918 7268
e 15354 32871 7268
e 8550 20058 7268
e 4878 21659 7268
e 15130 30351 7269
e 16620 32288 7270
e 34262 36809 7270
e 3857 12776 7270
e 10027 18165 7270
e 9570 26489 7270
e 19045 37328 7271
e 25677 37221 7271
e 1272 30953 7271
e 9842 25610 7272
e 28264 29225 7272
e 17354 37606 7272
e 20206 33232 7272
e 30660 37250 7273
e 3344 5594 7273
e 13052 26685 7273
e 18895 35076 7273
e 22656 28119 7273
e 8160 34937 7273
e 3205 23849 7273
e 1952 7757 7274
e 2867 8531 7274
e 30553 33278 7275
e 30112 36193 7276
e 10714 21209 7276
e 18904 30568 7276
e 5790 26360 7277
e 34684 36539 7278
e 8982 37306 7278
e 7408 26410 7278
e 18825 31155 7278
e 3497 4580 7279
e 9525 19262 7280
e 6592 16959 7280
e 734 1614 7280
e 30717 33757 7280
e 23807 36139 7280
e 8487 32237 7281
e 9853 15690 7281
e 24016 36633 7281
e 16790 38486 7282
e 1268 26811 7282
e 18902 24896 7282
e 8212 24435 7283
e 3008 8718 7284
e 3018 12600 7285
e 15082 37080 7286
e 6908 23009 7287
e 9298 32875 7287
e 2532 37515 7287
e 6672 26514 7289
e 22027 32025 7289
e 1015 35630 7289
e 4325 28699 7289
e 9578 36989 7290
e 35951 38866 7290
e 2438 16807 7290
e 287 29009 7290
e 23101 33314 7291
e 19160 20130 7292
e 2776 22673 7293
e 1661 10105 7293
e 9500 22553 7293
e 1494 13388 7296
e 32013 36887 7296
e 15965 36696 7296
e 23497 32564 7296
e 525 3467 7296
e 8767 15981 7297
e 10318 24920 7297
e 1640 27840 7297
e 28540 29602 7297
e 25966 36710 7298
e 25249 35831 7298
e 10284 34679 7300
e 5456 33041 7300
e 2582 7337 7300
e 21699 22518 7301
e 15333 25330 7301
e 15127 15545 7302
e 10931 25560 7302
e 34378 36919 7302
e 2676 27641 7302
e 14562 24724 7303
e 2323 4000 7303
e 20374 38968 7303
e 12201 18706 7303
e 2196 16238 7304
e 6628 10142 7304
e 19805 29879 7304
e 5231 39697 7304
e 4086 12996 7305
e 813 2772 7305
e 2097 17790 7305
e 15056 27632 7305
e 17688 34839 7305
e 18518 37123 7307
e 14498 33976 7308
e 4757 30258 7308
e 18645 30779 7308
e 28899 33000 7308
e 12275 29731 7308
e 13197 22106 7309
e 9478 13034 7310
e 3972 6720 7310
e 18943 37850 7310
e 23296 36405 7310
e 10515 12493 7311
e 26435 33990 7312
e 422 14886 7312
e 3390 16593 7314
e 26157 30415 7314
e 17572 33181 7315
e 23460 28327 7315
e 29511 29809 7315
e 10764 12695 7316
e 11941 14591 7316
e 23662 24425 7316
e 3333 7774 7317
e 11139 14924 7317
e 7877 12620 7317
e 2003 35632 7318
e 14673 18202 7318
e 35032 37446 7319
e 21157 21820 7319
e 10769 22126 7320
e 5031 7122 7320
e 21232 23751 7320
e 14375 23000 7320
e 24813 33627 7320
e 3449 24880 7320
e 16961 37236 7320
e 9489 16362 7320
e 181 5025 7321
e 4115 12080 7321
e 19021 35258 7321
e 2614 4481 7322
e 2293 21875 7322
e 1466 23846 7322
e 29546 38343 7323
e 32634 36723 7323
e 27779 27976 7323
e 5815 37124 7324
e 7171 15727 7324
e 6660 22304 7326
e 5857 23598 7326
e 7987 38765 7326
e 222 29579 7326
e 2127 7497 7327
e 19214 35166 7328
e 19514 39755 7328
e 15787 19340 7328
e 28792 33630 7328
e 6143 38998 7328
e 1631 4883 7329
e 2361 38570 7329
e 17823 29134 7330
e 560 23295 7331
e 9774 22888 7331
e 23294 25318 7331
e 21496 36797 7332
e 14347 25633 7332
e 855 38770 7333
e 17923 25416 7334
e 1343 33032 7334
e 9253 28930 7334
e 8953 28447 7334
e 19024 37343 7335
e 6537 30841 7335
e 4931 26915 7336
e 2131 14796 7336
e 16487 39396 7336
e 12433 35007 7337
e 22998 26484 7338
e 130 2147 7339
e 12139 18846 7339
e 11646 31729 7339
e 25984 39027 7340
e 14401 36585 7341
e 13478 34815 7341
e 938 25103 7341
e 1597 3172 7342
e 1338 7360 7342
e 3826 13991 7343
e 7841 34745 7343
e 12676 36245 7344
e 9571 35096 7344
e 23806 28849 7344
e 26248 35845 7344
e 2274 23041 7344
e 404 6540 7345
e 4661 31281 7345
e 1889 18225 7345
e 258 2231 7345
e 11487 11659 7345
e 9943 12060 7346
e 12236 18620 7346
e 18928 25513 7346
e 29894 33848 7347
e 19936 23633 7347
e 2488 4376 7348
e 17837 26031 7348
e 8462 34283 7348
e 4847 19075 7348
e 18301 23084 7348
e 6459 21989 7348
e 21057 28593 7349
e 23342 37233 7349
e 11739 21380 7349
e 9205 29451 7350
e 652 2817 7350
e 11205 14426 7350
e 9277 21590 7350
e 34095 35401 7351
e 3360 31872 7352
e 6780 27565 7352
e 18018 24976 7353
e 721 814 7353
e 348 21419 7353
e 6117 6662 7353
e 11127 36648 7354
e 19219 36835 7354
e 32065 33021 7354
e 28715 30481 7354
e 25600 27492 7355
e 23398 30449 7355
e 22777 39241 7356
e 21946 27265 7356
e 9715 32043 7356
e 2812 9534 7356
e 10756 37647 7357
e 13561 14620 7357
e 1912 13532 7357
e 8010 15939 7357
e 570 4458 7357
e 33203 38051 7358
e 10371 24590 7358
e 29584 31009 7359
e 5814 5882 7359
e 7139 12221 7360
e 1025 31285 7360
e 13733 25063 7360
e 8028 9462 7360
e 20725 37447 7360
e 13505 15335 7360
e 13667 38038 7361
e 6252 28756 7361
e 9911 20689 7361
e 26247 28006 7362
e 720 33162 7363
e 3152 23698 7363
e 2391 21201 7365
e 26333 31833 7365
e 6731 12194 7365
e 14367 38089 7365
e 2495 7696 7366
e 12437 13909 7366
e 30201 38130 7366
e 12981 30727 7367
e 19298 33858 7368
e 11041 34240 7368
e 4188 11431 7370
e 5740 38989 7371
e 20702 21141 7372
e 70 13969 7372
e 11466 27398 7372
e 7107 24348 7373
e 22316 35505 7374
e 6343 11323 7374
e 5902 14974 7374
e 32962 33785 7375
e 17214 17768 7375
e 17016 30508 7376
e 5212 19031 7378
e 21282 34955 7378
e 3629 12147 7378
e 6351 36530 7380
e 15204 34766 7380
e 14405 33672 7381
e 4881 15306 7382
e 29881 38707 7383
e 34368 38881 7383
e 25042 33952 7384
e 21761 34939 7384
e 1350 3715 7384
e 9824 29046 7384
e 27034 29252 7384
e 12065 12741 7385
e 5824 25986 7385
e 8848 35555 7385
e 5960 37668 7386
e 2878 18508 7386
e 1742 21639 7386
e 13525 18415 7386
e 10607 20055 7387
e 15209 20511 7387
e 13365 13755 7387
e 23050 33720 7387
e 9664 16281 7387
e 8980 32372 7388
e 33433 36133 7388
e 10164 18642 7388
e 8357 37598 7388
e 632 16971 7389
e 19513 31484 7390
e 10493 39126 7390
e 35875 36526 7391
e 9029 22398 7391
e 4340 15280 7391
e 23134 23346 7392
e 6386 16374 7393
e 14231 14352 7394
e 3959 7380 7395
e 22786 30106 7396
e 3770 3919 7396
e 11376 18587 7396
e 30938 32556 7397
e 2411 15795 7398
e 7043 27515 7398
e 987 16484 7399
e 10689 28514 7399
e 12135 16514 7399
e 3407 16933 7400
e 8173 12820 7400
e 14048 15631 7401
e 4580 26314 7401
e 15555 18487 7402
e 8162 28453 7402
e 13004 34567 7403
e 1458 26414 7404
e 15926 19320 7405
e 9721 36923 7405
e 38799 39451 7406
e 38909 39924 7407
e 9631 13116 7407
e 237 1357 7407
e 11371 21834 7409
e 4747 25664 7409
e 13175 25711 7409
e 4510 15575 7409
e 10640 29583 7410
e 37843 38982 7410
e 11994 19701 7410
e 30108 37376 7410
e 12269 21775 7411
e 6706 13319 7411
e 17458 38016 7411
e 1023 7666 7412
e 17680 31129 7412
e 11532 25398 7413
e 19630 20841 7413
e 607 31725 7414
e 3361 5074 7414
e 14499 36061 7414
e 20464 36462 7414
e 16158 20847 7414
e 10007 35160 7415
e 24578 38953 7415
e 18783 27473 7416
e 12444 13967 7416
e 3937 18089 7416
e 12409 34280 7417
e 25295 34697 7418
e 399 14136 7418
e 23198 26734 7418
e 10976 27418 7418
e 4435 18224 7418
e 17265 26584 7418
e 14308 28468 7420
e 2191 32192 7421
e 13341 30968 7421
e 7050 17226 7422
e 18488 19566 7422
e 3391 33062 7422
e 4499 9192 7423
e 8990 38131 7423
e 7361 21783 7423
e 6214 12015 7425
e 23318 30803 7425
e 21307 39232 7425
e 24972 26578 7425
e 172 4490 7426
e 8882 35941 7427
e 26452 39805 7427
e 8160 19213 7428
e 33450 39240 7428
e 18652 27388 7429
e 6199 20990 7429
e 13699 22929 7429
e 13858 35656 7429
e 2722 16789 7430
e 13113 23223 7430
e 6621 6914 7430
e 17824 31532 7431
e 20586 32414 7431
e 21701 34966 7432
e 8290 18903 7432
e 3640 21830 7433
e 31425 31947 7433
e 3640 13677 7433
e 4770 14619 7433
e 2650 33865 7433
e 6720 30122 7434
e 5462 6903 7434
e 26322 27808 7434
e 7807 39658 7434
e 23958 26010 7435
e 18037 27218 7435
e 14865 38860 7435
e 31264 31581 7436
e 5667 35488 7436
e 20847 27770 7436
e 6463 22510 7439
e 5284 31092 7439
e 18048 24056 7440
e 12109 39787 7441
e 28174 31397 7442
e 1936 12405 7442
e 5652 12551 7443
e 27356 34338 7444
e 8093 8294 7444
e 32279 38700 7445
e 13914 17048 7445
e 15442 33396 7445
e 258 1098 7446
e 18877 33437 7446
e 6844 29986 7446
e 24336 27348 7447
e 10895 34445 7447
e 15939 16277 7447
