c MST generated by Kruskal's Algorithm using Quick Sort
g 10000 9999
e 5795 9727 3331
e 1598 8137 3335
e 1146 1452 3335
e 1428 3547 3336
e 2364 6670 3338
e 325 369 3338
e 1530 2286 3339
e 9225 9896 3340
e 388 5935 3341
e 5528 9744 3341
e 1886 5707 3342
e 6183 7391 3342
e 2643 3559 3343
e 6928 8624 3343
e 663 1282 3344
e 5219 9756 3344
e 516 2493 3345
e 4539 5370 3346
e 188 5517 3346
e 6951 8789 3346
e 934 1136 3349
e 162 766 3354
e 6005 8281 3357
e 36 9594 3357
e 2256 4747 3357
e 360 2775 3357
e 2039 4025 3357
e 2522 4559 3358
e 2840 9668 3360
e 6172 6826 3362
e 838 4922 3362
e 2674 4935 3362
e 2875 4332 3363
e 2218 4512 3363
e 283 569 3365
e 2560 6770 3365
e 5624 6552 3367
e 273 8254 3367
e 2844 2893 3368
e 2179 7821 3368
e 524 8050 3368
e 1871 9111 3369
e 1961 5072 3371
e 6679 6986 3371
e 6388 9004 3373
e 3176 5599 3373
e 2111 5795 3375
e 5972 6489 3376
e 4119 6984 3378
e 4050 5558 3379
e 520 2799 3379
e 7682 8347 3380
e 481 4782 3381
e 25 2581 3381
e 602 7250 3382
e 201 4454 3383
e 7373 9353 3385
e 1425 8465 3387
e 4905 5751 3389
e 507 7161 3389
e 2924 5154 3389
e 6876 7372 3390
e 1417 6816 3390
e 1605 6558 3391
e 1446 3296 3391
e 8872 9701 3392
e 4042 6004 3393
e 6932 9506 3395
e 2014 6887 3397
e 4289 8576 3397
e 879 5336 3400
e 2438 3879 3401
e 4042 4790 3402
e 2409 5579 3402
e 2122 7973 3403
e 3712 4498 3403
e 6761 7503 3405
e 4536 9498 3405
e 4828 5779 3406
e 6421 9894 3407
e 1702 3204 3407
e 3558 6787 3408
e 420 836 3408
e 7228 8983 3409
e 589 7046 3410
e 6602 6787 3410
e 5464 7338 3410
e 1753 3535 3410
e 4624 5371 3411
e 1325 4193 3411
e 317 9002 3413
e 1418 5496 3414
e 356 2379 3415
e 6757 8889 3416
e 3187 5040 3418
e 4575 7016 3418
e 4181 4590 3418
e 3738 6918 3419
e 753 3478 3423
e 1540 5528 3423
e 2180 4188 3427
e 650 4549 3427
e 3553 7317 3429
e 5572 7284 3430
e 648 6548 3430
e 223 9380 3433
e 7 919 3434
e 3864 7804 3435
e 1013 3194 3435
e 3521 6634 3435
e 3115 7533 3436
e 1024 6936 3438
e 1050 6069 3441
e 637 2406 3442
e 1355 7131 3444
e 7869 8421 3448
e 2114 9761 3449
e 3008 4387 3449
e 6456 7715 3451
e 252 3234 3451
e 9640 9930 3453
e 1408 5918 3454
e 2888 6516 3455
e 2920 5941 3456
e 1501 7414 3458
e 1281 6486 3458
e 1402 8469 3458
e 1382 3273 3458
e 2123 7817 3459
e 4282 6913 3459
e 4372 6173 3459
e 6529 7603 3460
e 2004 3580 3461
e 2314 6323 3462
e 7676 9176 3462
e 1069 5315 3463
e 6405 8052 3464
e 2015 5055 3464
e 3877 8156 3464
e 9980 9982 3465
e 3666 7326 3465
e 4013 6830 3465
e 124 516 3468
e 2813 8070 3468
e 129 8855 3468
e 3084 4582 3469
e 4027 8110 3470
e 4181 7883 3471
e 1949 3890 3471
e 5615 9904 3471
e 11 5395 3473
e 2861 3914 3474
e 6554 7345 3474
e 2936 8854 3475
e 1261 9530 3475
e 1174 2771 3475
e 988 6034 3475
e 2560 8714 3475
e 4922 6146 3476
e 2781 5951 3478
e 1392 8120 3479
e 5490 6890 3479
e 1084 4420 3479
e 1393 4647 3479
e 3681 9996 3480
e 600 2469 3481
e 92 311 3482
e 8332 9949 3483
e 1605 8040 3483
e 3242 4676 3483
e 1572 1887 3485
e 3782 6263 3486
e 456 3706 3488
e 1244 3110 3488
e 541 1651 3489
e 153 8022 3489
e 4027 6573 3489
e 2491 3854 3489
e 6152 6944 3490
e 3855 7311 3491
e 398 556 3491
e 3317 9228 3493
e 5014 6960 3493
e 2517 2719 3495
e 1509 2472 3496
e 646 8204 3496
e 1427 5860 3497
e 3935 4231 3498
e 943 6114 3498
e 2269 9089 3498
e 539 6268 3499
e 3924 9669 3499
e 14 68 3499
e 477 8395 3499
e 2005 9266 3499
e 2709 6665 3499
e 2756 4023 3500
e 239 5601 3501
e 5801 6128 3504
e 9292 9634 3505
e 1806 2055 3505
e 8244 9665 3506
e 5932 9731 3506
e 7808 9948 3508
e 2932 7597 3510
e 7657 8508 3512
e 6381 7790 3513
e 4001 9027 3514
e 2669 3592 3514
e 357 6068 3516
e 4392 9153 3517
e 704 5458 3518
e 3451 4240 3519
e 3810 3881 3519
e 2105 5342 3520
e 3407 9444 3520
e 6247 7561 3520
e 2607 5387 3522
e 5715 5962 3522
e 7121 8290 3524
e 170 9456 3524
e 2010 3117 3524
e 1437 1544 3526
e 7525 9293 3527
e 2366 6741 3527
e 7 2260 3527
e 6214 8234 3528
e 6837 8995 3528
e 82 1240 3528
e 5639 6632 3530
e 4131 6693 3531
e 4238 5574 3532
e 2535 3413 3532
e 6657 8180 3532
e 1048 3239 3533
e 7298 8545 3533
e 6868 7069 3533
e 3922 7061 3533
e 658 9902 3534
e 4938 8340 3536
e 2253 5500 3537
e 1580 9791 3537
e 3077 5999 3538
e 2652 8342 3540
e 8772 9277 3542
e 4565 8640 3543
e 945 2790 3543
e 971 4791 3544
e 3631 6145 3544
e 6005 6945 3544
e 3836 5530 3544
e 459 9091 3544
e 8400 9865 3545
e 3886 3942 3546
e 1245 2818 3546
e 2068 6734 3547
e 4935 5897 3548
e 4786 7439 3548
e 2165 4392 3548
e 375 8555 3548
e 5385 8302 3548
e 6695 9113 3548
e 138 987 3549
e 966 6005 3550
e 1151 2121 3551
e 580 7998 3552
e 14 37 3553
e 2884 3955 3554
e 598 1152 3554
e 904 1302 3554
e 1950 9767 3554
e 1812 8661 3555
e 2211 2365 3556
e 2079 4991 3557
e 914 3350 3558
e 920 6880 3559
e 1892 4970 3561
e 829 5749 3562
e 1963 9532 3564
e 4545 5905 3567
e 2932 4789 3568
e 5718 7604 3569
e 52 5990 3569
e 2245 3648 3570
e 5127 6188 3573
e 6591 9405 3573
e 4391 6088 3573
e 3497 6486 3575
e 6106 6874 3578
e 2814 6351 3580
e 65 187 3581
e 5524 8489 3581
e 1613 3623 3581
e 8581 9056 3581
e 2248 6018 3581
e 1086 8118 3582
e 4915 5546 3583
e 178 6370 3583
e 7819 9656 3583
e 5602 9147 3584
e 4139 7047 3584
e 8381 8502 3585
e 4397 4866 3586
e 2882 7902 3586
e 8093 8215 3588
e 5500 5855 3589
e 5611 7091 3591
e 3221 5710 3591
e 622 777 3592
e 1665 6022 3595
e 1351 4213 3595
e 2878 6275 3596
e 4734 8998 3597
e 4076 5358 3598
e 330 480 3598
e 308 3442 3601
e 160 8574 3601
e 1874 8465 3602
e 4565 9374 3603
e 4874 5033 3604
e 961 6155 3605
e 1988 9753 3606
e 2147 3965 3607
e 144 1425 3607
e 6881 9779 3608
e 8165 8896 3608
e 6061 6899 3610
e 873 7877 3610
e 2528 7213 3610
e 3701 6097 3611
e 7783 7924 3612
e 7787 9814 3612
e 3612 8927 3613
e 575 9588 3614
e 3506 7266 3614
e 3671 7939 3614
e 4509 9912 3615
e 77 333 3617
e 1781 2599 3617
e 2173 3716 3617
e 7996 9708 3617
e 102 8389 3617
e 3231 6748 3618
e 2546 4698 3619
e 1632 3144 3621
e 5783 8071 3622
e 3422 5839 3622
e 2933 8495 3622
e 4164 5628 3623
e 150 2687 3624
e 1706 8272 3625
e 121 775 3625
e 2808 5654 3627
e 3162 6114 3628
e 1644 9478 3629
e 3336 8865 3631
e 4153 5179 3632
e 4955 6361 3633
e 4780 5148 3637
e 2497 3070 3638
e 4401 8670 3641
e 2269 7369 3642
e 3513 9508 3643
e 7821 8558 3645
e 568 9928 3646
e 7173 9102 3648
e 3853 4665 3650
e 26 174 3651
e 4939 9999 3652
e 4383 6810 3654
e 349 1516 3654
e 2220 6909 3655
e 7236 7527 3655
e 1459 8564 3658
e 1797 6524 3658
e 294 784 3658
e 2563 4472 3659
e 2820 6260 3659
e 1326 9926 3659
e 324 6266 3660
e 3566 8318 3662
e 2893 3727 3663
e 7280 7464 3665
e 1623 9299 3665
e 3574 4411 3666
e 6792 8165 3667
e 3640 8079 3668
e 1350 4670 3668
e 2040 2943 3669
e 1615 2201 3670
e 1917 8563 3670
e 8945 9411 3670
e 946 6418 3672
e 5865 9094 3675
e 1857 8211 3676
e 2071 6741 3676
e 7572 8356 3676
e 1310 3414 3677
e 2073 4509 3677
e 486 1576 3679
e 729 3622 3681
e 1751 8733 3684
e 5486 5866 3685
e 8174 9744 3686
e 3986 4013 3687
e 2936 4109 3687
e 6154 9778 3687
e 6156 8249 3691
e 8355 9946 3692
e 332 939 3692
e 2626 5475 3692
e 3214 3360 3693
e 878 3119 3693
e 1377 4832 3693
e 4899 9157 3697
e 685 6491 3700
e 3480 4877 3700
e 8413 8962 3705
e 1526 4366 3706
e 495 3362 3706
e 275 5711 3707
e 1848 5142 3710
e 2104 5722 3710
e 5374 6708 3711
e 216 6278 3713
e 5043 9759 3714
e 2709 8546 3715
e 2936 7154 3716
e 2449 3764 3717
e 1773 1859 3717
e 1565 3498 3717
e 1535 4318 3717
e 132 894 3721
e 6618 8875 3721
e 808 2967 3722
e 1793 2245 3722
e 2998 5316 3722
e 1836 6906 3725
e 2152 7236 3725
e 2816 8377 3726
e 684 3644 3726
e 1267 8814 3729
e 1588 4038 3729
e 3899 8729 3733
e 1878 8890 3734
e 2906 7738 3735
e 1710 1877 3739
e 9810 9821 3740
e 463 4741 3741
e 465 7933 3741
e 3333 6234 3741
e 4421 6788 3742
e 6224 7901 3742
e 7829 8310 3743
e 769 4410 3743
e 2717 3163 3743
e 3663 4390 3743
e 1577 5433 3745
e 1905 9463 3748
e 4308 8360 3749
e 478 5860 3749
e 747 5530 3749
e 3859 7618 3750
e 1581 6503 3752
e 7531 9544 3752
e 1674 9638 3753
e 692 1207 3754
e 1224 2111 3754
e 3749 9808 3755
e 3254 4303 3760
e 2585 3819 3760
e 5217 9262 3760
e 5432 9282 3761
e 1426 2497 3761
e 7360 8283 3762
e 204 1005 3763
e 217 5848 3766
e 931 2222 3766
e 5923 9350 3767
e 1566 6883 3768
e 3742 6829 3771
e 3516 7047 3771
e 628 4928 3772
e 5968 6938 3772
e 1656 3250 3772
e 2064 7468 3774
e 837 8480 3774
e 2304 2591 3774
e 1039 3183 3775
e 6434 9181 3776
e 2150 8987 3777
e 7078 7895 3777
e 160 7686 3777
e 3881 6007 3778
e 1951 4118 3779
e 6738 9407 3779
e 3990 9816 3779
e 205 504 3779
e 5845 7212 3780
e 3931 6517 3782
e 133 9107 3782
e 1085 2261 3783
e 3029 9513 3784
e 6358 7270 3787
e 1265 1690 3787
e 8035 8547 3788
e 90 8818 3789
e 1608 2840 3792
e 1224 5467 3794
e 4575 9047 3797
e 5128 6238 3797
e 6419 9804 3798
e 2346 5870 3798
e 766 3179 3799
e 6866 6974 3799
e 3970 7831 3800
e 1568 3073 3800
e 1115 2444 3803
e 9044 9492 3803
e 126 156 3803
e 8580 9231 3804
e 4033 8634 3804
e 3156 3408 3804
e 5029 5531 3804
e 1353 4119 3804
e 7639 8385 3805
e 1932 4634 3805
e 2498 3636 3806
e 6554 7696 3807
e 2098 4298 3807
e 1039 2841 3807
e 4933 8574 3808
e 390 1591 3808
e 2462 5157 3810
e 239 993 3810
e 3919 8443 3811
e 384 2762 3812
e 6180 8143 3812
e 519 4871 3813
e 5074 6219 3814
e 2245 7309 3814
e 1669 7714 3814
e 423 6288 3817
e 667 6666 3818
e 5422 8115 3819
e 2455 4505 3820
e 388 3917 3821
e 2451 4987 3823
e 4932 8010 3823
e 34 101 3823
e 1397 2692 3824
e 565 8500 3824
e 3862 5023 3824
e 1815 9331 3825
e 815 9848 3825
e 5471 7602 3827
e 1690 5079 3827
e 3942 9183 3827
e 6037 8473 3829
e 2226 7675 3829
e 5356 7313 3829
e 2501 4653 3830
e 555 768 3830
e 5099 7366 3831
e 827 2889 3832
e 1929 5481 3832
e 25 144 3833
e 1317 9997 3834
e 2146 7825 3835
e 167 5102 3835
e 5809 8994 3836
e 65 7904 3837
e 3893 7431 3838
e 4680 6526 3839
e 1026 5756 3840
e 2566 3669 3841
e 5607 9209 3842
e 1379 2247 3844
e 56 3770 3846
e 216 2182 3847
e 3111 3583 3849
e 830 1975 3849
e 823 9583 3852
e 2601 2701 3853
e 5010 8226 3853
e 1648 4613 3854
e 866 1986 3854
e 4923 9328 3854
e 1820 5627 3855
e 1542 4628 3857
e 4132 9115 3857
e 4513 5845 3858
e 4833 9855 3859
e 6477 8978 3859
e 2634 9815 3860
e 6972 7280 3860
e 981 5935 3861
e 1035 1602 3862
e 2294 7513 3862
e 3689 9754 3862
e 2319 4718 3863
e 605 7192 3864
e 2262 9214 3867
e 1691 7848 3867
e 1879 5718 3867
e 5037 8717 3869
e 2830 6803 3869
e 7969 8989 3869
e 3952 7398 3871
e 824 5535 3872
e 2157 6739 3873
e 6608 8831 3874
e 3564 4904 3875
e 3671 9024 3878
e 4195 7732 3878
e 1108 7773 3880
e 421 4985 3880
e 253 5573 3881
e 5541 7661 3883
e 1117 7262 3883
e 4606 6869 3884
e 3206 6923 3885
e 4819 6700 3888
e 1249 1643 3888
e 2825 5237 3888
e 1196 5275 3888
e 1926 3542 3888
e 3327 5696 3888
e 2957 3571 3888
e 214 6708 3889
e 683 7653 3889
e 1877 3369 3890
e 2844 7617 3890
e 2861 5791 3891
e 1549 2526 3891
e 675 6891 3892
e 4550 6436 3892
e 64 1766 3892
e 5610 6147 3893
e 4770 8996 3894
e 1550 7163 3894
e 1614 5415 3895
e 5388 9521 3896
e 1734 2218 3896
e 6191 7593 3896
e 1708 1858 3897
e 2666 8016 3897
e 291 6699 3898
e 281 523 3900
e 3795 4725 3900
e 5138 5645 3901
e 1035 2433 3903
e 2208 4628 3904
e 2849 8459 3905
e 1520 1775 3905
e 315 330 3905
e 3287 9840 3905
e 1402 7425 3906
e 3122 8044 3906
e 598 5214 3906
e 836 1343 3907
e 784 1352 3908
e 1212 3720 3909
e 4466 6396 3911
e 4084 9214 3911
e 6211 7981 3911
e 1060 2634 3911
e 1437 1927 3912
e 451 4678 3914
e 676 2049 3916
e 1426 5933 3916
e 2847 6892 3916
e 620 2011 3918
e 5960 6902 3918
e 965 7404 3918
e 4233 5944 3920
e 999 6722 3920
e 1075 8224 3920
e 766 830 3920
e 7922 9246 3923
e 2883 5715 3923
e 3712 5957 3924
e 6417 6999 3924
e 1227 6584 3925
e 4824 7514 3926
e 1338 4996 3926
e 3760 4982 3926
e 3489 6973 3927
e 2111 2412 3929
e 311 3878 3930
e 3798 3994 3930
e 360 4678 3931
e 2621 3312 3933
e 3857 7614 3934
e 2204 7079 3934
e 2537 8562 3934
e 101 8390 3935
e 8298 8359 3935
e 1228 1432 3937
e 352 9346 3937
e 6941 7601 3937
e 4153 9924 3938
e 7909 8179 3938
e 146 322 3939
e 1718 6166 3940
e 5585 6654 3940
e 4414 6633 3941
e 8429 9599 3942
e 187 256 3944
e 687 9371 3945
e 7050 7689 3947
e 2414 3793 3947
e 6020 6513 3949
e 1033 4942 3950
e 6386 8158 3953
e 4765 8079 3954
e 7895 8416 3955
e 2073 9229 3957
e 1379 3477 3959
e 4016 8418 3959
e 6776 7618 3959
e 1757 7228 3961
e 4669 8285 3962
e 4723 9377 3963
e 3650 6912 3964
e 2735 3973 3965
e 3006 6583 3966
e 1042 5883 3966
e 3624 9951 3967
e 3783 6688 3967
e 9150 9548 3969
e 5973 7462 3971
e 35 2815 3972
e 4918 6731 3972
e 6245 7947 3973
e 2074 8716 3973
e 7680 8149 3976
e 1046 1710 3976
e 7200 7211 3978
e 5924 8993 3978
e 8215 8224 3980
e 3905 4779 3982
e 4733 6451 3983
e 71 782 3986
e 893 6015 3986
e 3053 6869 3986
e 1186 8062 3986
e 1864 3192 3987
e 4152 7128 3989
e 3677 8332 3990
e 7710 9517 3990
e 1926 4010 3991
e 2598 2702 3994
e 4080 9594 3994
e 4507 8561 3995
e 4840 5125 3995
e 656 5632 3996
e 3470 9114 3997
e 6120 7643 3997
e 1671 2254 3997
e 723 8977 3998
e 1834 3009 3999
e 208 966 4001
e 2907 9459 4003
e 1629 3278 4003
e 2680 6842 4004
e 6124 6496 4005
e 1601 9312 4006
e 4418 8468 4007
e 2210 4978 4007
e 3034 6990 4009
e 27 510 4010
e 3482 4881 4010
e 3843 5182 4010
e 479 723 4011
e 6048 7164 4012
e 3779 4692 4012
e 5081 5360 4013
e 1182 8451 4013
e 1859 7291 4015
e 4593 8942 4015
e 4484 5020 4015
e 1530 2925 4017
e 1960 4171 4018
e 1190 3752 4019
e 5728 6405 4020
e 5810 9878 4021
e 1005 2656 4021
e 3590 5650 4024
e 8258 9298 4024
e 3261 9050 4025
e 6495 7813 4026
e 5181 5524 4026
e 399 6877 4026
e 1722 3631 4026
e 2031 5715 4027
e 27 1483 4028
e 2758 4506 4029
e 7471 8974 4032
e 4777 9408 4032
e 2248 3757 4032
e 1437 3222 4033
e 723 5646 4033
e 6290 6948 4033
e 2082 8575 4034
e 3285 7787 4035
e 3458 9534 4036
e 16 5098 4036
e 2543 8640 4036
e 60 7851 4037
e 4492 5601 4037
e 351 1023 4038
e 112 157 4040
e 2038 6115 4041
e 1839 6579 4043
e 1908 9175 4044
e 3434 4310 4044
e 3149 7822 4045
e 1912 5674 4047
e 109 494 4048
e 1433 4670 4049
e 5544 5624 4049
e 712 4722 4049
e 1740 1986 4051
e 1661 3513 4051
e 2977 2987 4052
e 6667 8967 4052
e 2976 5347 4053
e 1 2352 4053
e 4153 7872 4054
e 4131 7581 4055
e 55 184 4055
e 670 8436 4055
e 3587 5382 4056
e 2226 2333 4057
e 3406 7195 4057
e 1652 6143 4058
e 4067 4695 4058
e 365 5572 4059
e 2417 4111 4060
e 1549 5887 4060
e 6983 8605 4062
e 6337 9383 4063
e 6177 9785 4063
e 5689 8804 4064
e 2329 6183 4067
e 2175 6155 4067
e 2733 7616 4068
e 2469 6760 4068
e 171 2255 4069
e 3007 9031 4072
e 7824 8122 4072
e 7106 8135 4072
e 7269 8837 4072
e 2700 9013 4074
e 3161 5766 4075
e 762 1055 4076
e 417 594 4077
e 212 827 4079
e 956 1092 4080
e 629 4056 4081
e 3777 4409 4082
e 6029 8638 4083
e 1165 8079 4083
e 757 3290 4084
e 416 4494 4084
e 252 8248 4085
e 940 9468 4085
e 3874 9807 4085
e 1274 3576 4086
e 2059 5169 4087
e 2867 8774 4088
e 1321 3990 4088
e 7412 9915 4089
e 1142 1980 4090
e 5786 7379 4091
e 1321 1805 4091
e 1034 4564 4091
e 1751 2844 4092
e 4875 6280 4093
e 3525 5385 4096
e 2543 5776 4097
e 1503 5778 4098
e 9112 9417 4098
e 5791 7953 4099
e 6825 8060 4101
e 4916 9697 4102
e 70 1564 4104
e 2697 3417 4104
e 6784 8578 4104
e 1041 1767 4107
e 4828 9646 4108
e 1163 4154 4108
e 5194 6342 4108
e 964 5667 4109
e 8011 8713 4110
e 2063 2918 4111
e 4837 8359 4112
e 3530 5368 4113
e 603 9506 4113
e 7303 9447 4114
e 1275 8522 4115
e 7194 7623 4116
e 1877 3350 4116
e 7373 8570 4116
e 2802 6408 4117
e 589 1565 4117
e 528 1014 4118
e 2214 4375 4118
e 2892 8122 4120
e 3459 3535 4121
e 1305 9308 4122
e 6273 8473 4122
e 776 1467 4123
e 2375 4336 4123
e 1555 2872 4124
e 2130 5332 4125
e 3930 7069 4126
e 5372 7299 4126
e 1334 1925 4127
e 4811 7883 4128
e 4908 7139 4128
e 937 7631 4129
e 3241 6593 4130
e 9443 9679 4130
e 7036 8996 4130
e 5366 8492 4130
e 4195 5264 4131
e 315 1687 4131
e 3914 7017 4133
e 2798 5436 4135
e 2030 6088 4135
e 189 196 4135
e 5466 9685 4135
e 5927 8066 4135
e 4434 9539 4136
e 5925 6581 4136
e 2185 3146 4136
e 4139 6605 4137
e 3611 6343 4137
e 3518 6020 4137
e 5786 8802 4137
e 7034 9531 4138
e 8288 9930 4141
e 252 833 4141
e 249 3503 4142
e 457 524 4142
e 2463 5312 4142
e 214 397 4142
e 1013 1171 4143
e 182 550 4144
e 3908 8709 4145
e 7591 8524 4147
e 2527 6414 4149
e 439 536 4151
e 580 3336 4152
e 6916 7231 4152
e 9208 9905 4152
e 653 1604 4152
e 3527 8948 4152
e 4047 8509 4153
e 9656 9814 4155
e 2066 7741 4157
e 2843 3205 4158
e 386 9980 4158
e 7439 9322 4159
e 7451 8821 4160
e 4339 5247 4161
e 2120 7575 4162
e 5854 6613 4162
e 2778 2803 4164
e 54 2477 4164
e 5005 5100 4165
e 181 9405 4166
e 1419 2232 4166
e 2160 6616 4166
e 1239 4368 4167
e 1597 7411 4168
e 4487 6084 4168
e 4132 7867 4169
e 433 508 4170
e 2365 3669 4170
e 4929 8966 4170
e 7786 8652 4172
e 7604 9976 4172
e 6212 6801 4173
e 2622 7549 4173
e 83 207 4174
e 3587 8785 4175
e 3270 8359 4176
e 4708 8535 4176
e 2654 3063 4177
e 1409 1686 4178
e 911 4197 4178
e 5892 6299 4179
e 1595 4999 4181
e 1109 5442 4181
e 3843 6569 4182
e 5592 7909 4182
e 2742 7926 4182
e 1321 4497 4184
e 2060 9149 4185
e 1188 1761 4186
e 709 5117 4186
e 4102 7826 4186
e 2188 3173 4191
e 2021 4579 4191
e 5121 8208 4192
e 2648 5359 4196
e 62 275 4196
e 8236 8688 4197
e 4111 4314 4198
e 3459 5136 4198
e 3294 5011 4200
e 235 5256 4200
e 2219 9406 4202
e 541 604 4202
e 945 9672 4202
e 914 3013 4205
e 246 3079 4207
e 1676 6464 4209
e 1066 5681 4210
e 1100 4888 4215
e 3386 8726 4216
e 3985 9730 4217
e 3182 9470 4217
e 1576 8997 4217
e 5127 7910 4221
e 7200 8782 4222
e 94 1728 4222
e 1776 7112 4223
e 867 1771 4224
e 1349 8938 4224
e 1504 4846 4225
e 1719 9408 4226
e 929 7698 4226
e 396 802 4227
e 1790 3951 4227
e 5219 8361 4228
e 5459 8941 4232
e 311 7956 4232
e 1870 4487 4233
e 2301 6117 4233
e 126 8615 4234
e 7210 7661 4234
e 6733 6944 4235
e 5038 7126 4237
e 1116 3002 4238
e 1376 5485 4238
e 1776 5904 4238
e 1193 3372 4239
e 53 1380 4240
e 7576 8692 4240
e 8498 9109 4240
e 56 4391 4242
e 5403 6895 4242
e 666 8330 4244
e 1033 8046 4244
e 3671 9615 4244
e 5329 7593 4245
e 1365 2076 4245
e 527 5131 4245
e 5857 6217 4249
e 91 4773 4249
e 2958 7395 4250
e 5509 8989 4250
e 2276 5894 4251
e 1645 5583 4252
e 6230 6422 4252
e 528 7340 4253
e 1904 4229 4253
e 1825 6625 4255
e 42 2039 4258
e 742 6758 4259
e 473 9761 4259
e 6346 8092 4261
e 1233 9222 4262
e 86 4761 4262
e 1682 4231 4265
e 760 8210 4266
e 4161 9018 4266
e 218 5406 4267
e 2033 7366 4269
e 1707 3525 4270
e 8103 9824 4270
e 48 7468 4270
e 8313 9600 4270
e 5357 5913 4271
e 2656 3145 4271
e 3854 5324 4272
e 956 7852 4272
e 6216 7697 4272
e 1108 9653 4273
e 3623 7831 4277
e 2325 6117 4278
e 270 5924 4279
e 5919 7019 4279
e 2747 3387 4280
e 6837 8100 4281
e 4087 7916 4282
e 4492 5765 4283
e 287 4618 4283
e 6302 7849 4286
e 49 820 4286
e 5116 7463 4286
e 377 9346 4286
e 3320 9273 4286
e 2842 7248 4288
e 6299 6686 4288
e 3929 7012 4288
e 2334 8119 4289
e 893 3179 4289
e 4477 6092 4290
e 6706 8144 4291
e 8050 9462 4292
e 2782 3345 4292
e 4027 4340 4294
e 5769 7864 4294
e 3170 9244 4295
e 4930 5050 4295
e 6365 8327 4296
e 1649 5659 4297
e 3952 5706 4298
e 3944 6985 4298
e 3881 9361 4299
e 5017 9737 4301
e 3082 8995 4302
e 914 3420 4303
e 6631 6853 4303
e 5281 6357 4303
e 1552 1684 4305
e 3521 7086 4306
e 6768 9076 4306
e 423 4287 4306
e 799 1924 4307
e 7798 8976 4307
e 3048 3782 4307
e 8513 9079 4307
e 8930 9696 4307
e 120 121 4307
e 1615 5935 4308
e 2637 4097 4308
e 2089 4622 4309
e 1833 2372 4311
e 704 1892 4312
e 406 2838 4313
e 9453 9613 4313
e 2415 5774 4313
e 2816 3925 4314
e 7444 8445 4318
e 200 2353 4319
e 1737 2848 4319
e 2560 4120 4320
e 3815 7607 4321
e 2133 7304 4321
e 8339 9552 4322
e 5650 8889 4323
e 2929 4446 4323
e 2060 4241 4324
e 5934 9865 4325
e 921 6126 4325
e 584 2876 4326
e 6225 9104 4328
e 152 7182 4329
e 434 3202 4329
e 1133 9897 4330
e 2075 3927 4331
e 1528 4892 4331
e 131 2066 4334
e 5183 8719 4334
e 909 8199 4338
e 269 1922 4341
e 2400 4791 4342
e 5308 6773 4343
e 1207 1502 4344
e 118 3755 4345
e 489 9515 4345
e 718 5947 4348
e 2565 8865 4348
e 244 1041 4350
e 2664 3697 4350
e 5179 6973 4352
e 9329 9413 4353
e 7105 8917 4354
e 6174 8087 4356
e 1543 8875 4358
e 365 2306 4358
e 4535 7874 4358
e 3851 5709 4359
e 3113 6531 4360
e 4100 9223 4360
e 2373 3833 4361
e 287 385 4361
e 1334 2281 4362
e 2691 5977 4362
e 2981 4178 4364
e 3122 4574 4364
e 1149 7901 4364
e 1162 3526 4365
e 2325 9102 4365
e 5716 9759 4365
e 3241 8551 4367
e 8497 9847 4367
e 1297 3927 4368
e 6077 8005 4369
e 988 1577 4370
e 7001 7965 4370
e 901 6112 4371
e 285 3228 4371
e 4545 7942 4372
e 6571 7365 4372
e 3555 8057 4372
e 544 1453 4375
e 8670 9623 4375
e 2494 9341 4375
e 413 2100 4375
e 1193 2921 4375
e 484 9626 4378
e 2926 7538 4378
e 9495 9915 4381
e 558 8542 4383
e 4892 6237 4383
e 5439 8582 4384
e 1366 1566 4387
e 1972 2759 4387
e 2271 8547 4388
e 1340 5523 4388
e 325 4440 4389
e 2760 8608 4391
e 2851 3465 4391
e 2145 9485 4392
e 856 7496 4392
e 2898 7300 4393
e 2091 8387 4393
e 851 1354 4393
e 2575 6582 4394
e 3595 4462 4394
e 1301 2324 4396
e 2453 5145 4396
e 3597 7181 4397
e 4003 9440 4400
e 4317 9272 4402
e 8205 8921 4404
e 711 4970 4405
e 6348 9953 4405
e 2782 5754 4406
e 212 8634 4410
e 3810 6909 4410
e 3010 4833 4410
e 4434 6568 4412
e 7446 9013 4412
e 3143 9249 4413
e 1708 2619 4413
e 863 3175 4414
e 1582 6505 4416
e 283 1947 4417
e 440 8010 4418
e 396 7193 4419
e 2089 8791 4419
e 639 3985 4422
e 5336 5816 4424
e 2794 3104 4424
e 5343 8066 4425
e 668 687 4425
e 596 705 4425
e 94 3153 4425
e 2518 9536 4426
e 5240 7368 4427
e 235 7457 4428
e 5770 9283 4428
e 1451 6702 4428
e 2750 8390 4430
e 3332 4020 4430
e 281 1262 4432
e 1453 8803 4433
e 7503 7518 4433
e 3198 9290 4433
e 4615 5082 4434
e 610 8385 4434
e 3484 9852 4435
e 8667 9885 4439
e 9692 9911 4443
e 7589 8328 4443
e 2251 5745 4443
e 131 2307 4444
e 2322 2887 4448
e 1241 2778 4448
e 4437 8292 4448
e 1166 9106 4450
e 1240 9722 4450
e 41 518 4451
e 86 1393 4451
e 3361 4482 4452
e 682 2111 4452
e 2530 5140 4453
e 1862 5257 4453
e 2490 8646 4453
e 2479 3013 4453
e 704 8545 4453
e 2610 3067 4455
e 594 9089 4455
e 2959 5040 4457
